Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
15-05-2015,13100000000000,5100000000000,18200000000000,1,2015,3,2015,2,5,15
14-05-2015,13100000000000,5100000000000,18200000000000,1,2015,3,2015,2,5,14
13-05-2015,13100000000000,5100000000000,18200000000000,1,2015,3,2015,2,5,13
12/5/2015,13000000000000,5110000000000,18200000000000,1,2015,3,2015,2,5,12
11/5/2015,13100000000000,5100000000000,18200000000000,1,2015,3,2015,2,5,11
8/5/2015,13100000000000,5100000000000,18200000000000,1,2015,3,2015,2,5,8
7/5/2015,13100000000000,5100000000000,18200000000000,1,2015,3,2015,2,5,7
6/5/2015,13100000000000,5090000000000,18200000000000,1,2015,3,2015,2,5,6
5/5/2015,13100000000000,5090000000000,18200000000000,1,2015,3,2015,2,5,5
4/5/2015,13100000000000,5080000000000,18200000000000,1,2015,3,2015,2,5,4
1/5/2015,13100000000000,5060000000000,18200000000000,1,2015,3,2015,2,5,1
30-04-2015,13100000000000,5100000000000,18200000000000,1,2015,3,2015,2,4,30
29-04-2015,13100000000000,5100000000000,18200000000000,1,2015,3,2015,2,4,29
28-04-2015,13000000000000,5100000000000,18200000000000,1,2015,3,2015,2,4,28
27-04-2015,13100000000000,5100000000000,18200000000000,1,2015,3,2015,2,4,27
24-04-2015,13100000000000,5090000000000,18200000000000,1,2015,3,2015,2,4,24
23-04-2015,13100000000000,5090000000000,18200000000000,1,2015,3,2015,2,4,23
22-04-2015,13100000000000,5090000000000,18200000000000,1,2015,3,2015,2,4,22
21-04-2015,13100000000000,5090000000000,18200000000000,1,2015,3,2015,2,4,21
20-04-2015,13100000000000,5080000000000,18200000000000,1,2015,3,2015,2,4,20
17-04-2015,13100000000000,5080000000000,18200000000000,1,2015,3,2015,2,4,17
16-04-2015,13100000000000,5070000000000,18200000000000,1,2015,3,2015,2,4,16
15-04-2015,13100000000000,5070000000000,18200000000000,1,2015,3,2015,2,4,15
14-04-2015,13100000000000,5060000000000,18200000000000,1,2015,3,2015,2,4,14
13-04-2015,13100000000000,5050000000000,18200000000000,1,2015,3,2015,2,4,13
10/4/2015,13100000000000,5050000000000,18200000000000,1,2015,3,2015,2,4,10
9/4/2015,13100000000000,5050000000000,18200000000000,1,2015,3,2015,2,4,9
8/4/2015,13100000000000,5040000000000,18200000000000,1,2015,3,2015,2,4,8
7/4/2015,13100000000000,5050000000000,18200000000000,1,2015,3,2015,2,4,7
6/4/2015,13100000000000,5040000000000,18200000000000,1,2015,3,2015,2,4,6
3/4/2015,13100000000000,5040000000000,18200000000000,1,2015,3,2015,2,4,3
2/4/2015,13100000000000,5060000000000,18200000000000,1,2015,3,2015,2,4,2
1/4/2015,13100000000000,5050000000000,18200000000000,1,2015,3,2015,2,4,1
31-03-2015,13100000000000,5060000000000,18200000000000,1,2015,2,2015,1,3,31
30-03-2015,13100000000000,5050000000000,18200000000000,1,2015,2,2015,1,3,30
27-03-2015,13100000000000,5050000000000,18200000000000,1,2015,2,2015,1,3,27
26-03-2015,13100000000000,5050000000000,18200000000000,1,2015,2,2015,1,3,26
25-03-2015,13100000000000,5050000000000,18200000000000,1,2015,2,2015,1,3,25
24-03-2015,13100000000000,5070000000000,18200000000000,1,2015,2,2015,1,3,24
23-03-2015,13100000000000,5060000000000,18200000000000,1,2015,2,2015,1,3,23
20-03-2015,13100000000000,5060000000000,18200000000000,1,2015,2,2015,1,3,20
19-03-2015,13100000000000,5060000000000,18200000000000,1,2015,2,2015,1,3,19
18-03-2015,13100000000000,5060000000000,18200000000000,1,2015,2,2015,1,3,18
17-03-2015,13100000000000,5060000000000,18200000000000,1,2015,2,2015,1,3,17
16-03-2015,13100000000000,5050000000000,18200000000000,1,2015,2,2015,1,3,16
13-03-2015,13100000000000,5070000000000,18200000000000,1,2015,2,2015,1,3,13
12/3/2015,13100000000000,5070000000000,18200000000000,1,2015,2,2015,1,3,12
11/3/2015,13100000000000,5070000000000,18100000000000,1,2015,2,2015,1,3,11
10/3/2015,13100000000000,5080000000000,18200000000000,1,2015,2,2015,1,3,10
9/3/2015,13100000000000,5070000000000,18200000000000,1,2015,2,2015,1,3,9
6/3/2015,13100000000000,5070000000000,18100000000000,1,2015,2,2015,1,3,6
5/3/2015,13100000000000,5070000000000,18100000000000,1,2015,2,2015,1,3,5
4/3/2015,13100000000000,5070000000000,18100000000000,1,2015,2,2015,1,3,4
3/3/2015,13100000000000,5070000000000,18200000000000,1,2015,2,2015,1,3,3
2/3/2015,13100000000000,5070000000000,18200000000000,1,2015,2,2015,1,3,2
27-02-2015,13100000000000,5080000000000,18200000000000,1,2015,2,2015,1,2,27
26-02-2015,13100000000000,5100000000000,18100000000000,1,2015,2,2015,1,2,26
25-02-2015,13000000000000,5090000000000,18100000000000,1,2015,2,2015,1,2,25
24-02-2015,13000000000000,5110000000000,18100000000000,1,2015,2,2015,1,2,24
23-02-2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,2,23
20-02-2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,2,20
19-02-2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,2,19
18-02-2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,2,18
17-02-2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,2,17
13-02-2015,13000000000000,5090000000000,18100000000000,1,2015,2,2015,1,2,13
12/2/2015,13000000000000,5090000000000,18100000000000,1,2015,2,2015,1,2,12
11/2/2015,13000000000000,5090000000000,18100000000000,1,2015,2,2015,1,2,11
10/2/2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,2,10
9/2/2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,2,9
6/2/2015,13000000000000,5090000000000,18100000000000,1,2015,2,2015,1,2,6
5/2/2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,2,5
4/2/2015,13000000000000,5090000000000,18100000000000,1,2015,2,2015,1,2,4
3/2/2015,13000000000000,5090000000000,18100000000000,1,2015,2,2015,1,2,3
2/2/2015,13000000000000,5090000000000,18100000000000,1,2015,2,2015,1,2,2
30-01-2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,1,30
29-01-2015,13000000000000,5110000000000,18100000000000,1,2015,2,2015,1,1,29
28-01-2015,13000000000000,5110000000000,18100000000000,1,2015,2,2015,1,1,28
27-01-2015,13000000000000,5120000000000,18100000000000,1,2015,2,2015,1,1,27
26-01-2015,13000000000000,5120000000000,18100000000000,1,2015,2,2015,1,1,26
23-01-2015,13000000000000,5120000000000,18100000000000,1,2015,2,2015,1,1,23
22-01-2015,13000000000000,5120000000000,18100000000000,1,2015,2,2015,1,1,22
21-01-2015,13000000000000,5110000000000,18100000000000,1,2015,2,2015,1,1,21
20-01-2015,13000000000000,5120000000000,18100000000000,1,2015,2,2015,1,1,20
16-01-2015,13000000000000,5110000000000,18100000000000,1,2015,2,2015,1,1,16
15-01-2015,13000000000000,5110000000000,18100000000000,1,2015,2,2015,1,1,15
14-01-2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,1,14
13-01-2015,13000000000000,5110000000000,18100000000000,1,2015,2,2015,1,1,13
12/1/2015,13000000000000,5110000000000,18100000000000,1,2015,2,2015,1,1,12
9/1/2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,1,9
8/1/2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,1,8
7/1/2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,1,7
6/1/2015,13000000000000,5100000000000,18100000000000,1,2015,2,2015,1,1,6
5/1/2015,13000000000000,5090000000000,18100000000000,1,2015,2,2015,1,1,5
2/1/2015,13000000000000,5080000000000,18100000000000,1,2015,2,2015,1,1,2
31-12-2014,13000000000000,5120000000000,18100000000000,1,2015,1,2014,4,12,31
30-12-2014,13000000000000,5050000000000,18000000000000,1,2015,1,2014,4,12,30
29-12-2014,13000000000000,5040000000000,18000000000000,1,2015,1,2014,4,12,29
26-12-2014,13000000000000,5040000000000,18000000000000,1,2015,1,2014,4,12,26
24-12-2014,13000000000000,5040000000000,18000000000000,1,2015,1,2014,4,12,24
23-12-2014,13000000000000,5050000000000,18000000000000,1,2015,1,2014,4,12,23
22-12-2014,13000000000000,5040000000000,18000000000000,1,2015,1,2014,4,12,22
19-12-2014,13000000000000,5040000000000,18000000000000,1,2015,1,2014,4,12,19
18-12-2014,13000000000000,5040000000000,18000000000000,1,2015,1,2014,4,12,18
17-12-2014,13000000000000,5050000000000,18000000000000,1,2015,1,2014,4,12,17
16-12-2014,13000000000000,5050000000000,18000000000000,1,2015,1,2014,4,12,16
15-12-2014,13000000000000,5050000000000,18000000000000,1,2015,1,2014,4,12,15
12/12/2014,13000000000000,5040000000000,18000000000000,1,2015,1,2014,4,12,12
11/12/2014,13000000000000,5040000000000,18000000000000,1,2015,1,2014,4,12,11
10/12/2014,12900000000000,5040000000000,18000000000000,1,2015,1,2014,4,12,10
9/12/2014,12900000000000,5050000000000,18000000000000,1,2015,1,2014,4,12,9
8/12/2014,12900000000000,5050000000000,18000000000000,1,2015,1,2014,4,12,8
5/12/2014,12900000000000,5050000000000,18000000000000,1,2015,1,2014,4,12,5
4/12/2014,12900000000000,5050000000000,18000000000000,1,2015,1,2014,4,12,4
3/12/2014,12900000000000,5040000000000,18000000000000,1,2015,1,2014,4,12,3
2/12/2014,12900000000000,5060000000000,18000000000000,1,2015,1,2014,4,12,2
1/12/2014,12900000000000,5060000000000,18000000000000,1,2015,1,2014,4,12,1
28-11-2014,12900000000000,5080000000000,18000000000000,1,2015,1,2014,4,11,28
26-11-2014,12900000000000,5070000000000,18000000000000,1,2015,1,2014,4,11,26
25-11-2014,12900000000000,5080000000000,18000000000000,1,2015,1,2014,4,11,25
24-11-2014,12900000000000,5080000000000,18000000000000,1,2015,1,2014,4,11,24
21-11-2014,12900000000000,5080000000000,18000000000000,1,2015,1,2014,4,11,21
20-11-2014,12900000000000,5080000000000,18000000000000,1,2015,1,2014,4,11,20
19-11-2014,12900000000000,5070000000000,18000000000000,1,2015,1,2014,4,11,19
18-11-2014,12900000000000,5090000000000,18000000000000,1,2015,1,2014,4,11,18
17-11-2014,12900000000000,5080000000000,18000000000000,1,2015,1,2014,4,11,17
14-11-2014,12900000000000,5070000000000,17900000000000,1,2015,1,2014,4,11,14
13-11-2014,12900000000000,5070000000000,17900000000000,1,2015,1,2014,4,11,13
12/11/2014,12900000000000,5070000000000,17900000000000,1,2015,1,2014,4,11,12
10/11/2014,12900000000000,5080000000000,17900000000000,1,2015,1,2014,4,11,10
7/11/2014,12900000000000,5070000000000,17900000000000,1,2015,1,2014,4,11,7
6/11/2014,12900000000000,5070000000000,17900000000000,1,2015,1,2014,4,11,6
5/11/2014,12900000000000,5070000000000,17900000000000,1,2015,1,2014,4,11,5
4/11/2014,12900000000000,5070000000000,17900000000000,1,2015,1,2014,4,11,4
3/11/2014,12900000000000,5050000000000,17900000000000,1,2015,1,2014,4,11,3
31-10-2014,12900000000000,5080000000000,17900000000000,1,2015,1,2014,4,10,31
30-10-2014,12800000000000,5100000000000,17900000000000,1,2015,1,2014,4,10,30
29-10-2014,12800000000000,5100000000000,17900000000000,1,2015,1,2014,4,10,29
28-10-2014,12800000000000,5100000000000,17900000000000,1,2015,1,2014,4,10,28
27-10-2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,27
24-10-2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,24
23-10-2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,23
22-10-2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,22
21-10-2014,12800000000000,5100000000000,17900000000000,1,2015,1,2014,4,10,21
20-10-2014,12800000000000,5100000000000,17900000000000,1,2015,1,2014,4,10,20
17-10-2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,17
16-10-2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,16
15-10-2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,15
14-10-2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,14
10/10/2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,10
9/10/2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,9
8/10/2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,8
7/10/2014,12800000000000,5100000000000,17900000000000,1,2015,1,2014,4,10,7
6/10/2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,6
3/10/2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,3
2/10/2014,12800000000000,5100000000000,17900000000000,1,2015,1,2014,4,10,2
1/10/2014,12800000000000,5090000000000,17900000000000,1,2015,1,2014,4,10,1
30-09-2014,12800000000000,5040000000000,17800000000000,1,2014,4,2014,3,9,30
29-09-2014,12800000000000,5030000000000,17800000000000,1,2014,4,2014,3,9,29
26-09-2014,12800000000000,5030000000000,17800000000000,1,2014,4,2014,3,9,26
25-09-2014,12700000000000,5000000000000,17700000000000,1,2014,4,2014,3,9,25
24-09-2014,12800000000000,5000000000000,17800000000000,1,2014,4,2014,3,9,24
23-09-2014,12800000000000,5010000000000,17800000000000,1,2014,4,2014,3,9,23
22-09-2014,12700000000000,5000000000000,17800000000000,1,2014,4,2014,3,9,22
19-09-2014,12700000000000,5000000000000,17700000000000,1,2014,4,2014,3,9,19
18-09-2014,12700000000000,5000000000000,17700000000000,1,2014,4,2014,3,9,18
17-09-2014,12800000000000,5000000000000,17800000000000,1,2014,4,2014,3,9,17
16-09-2014,12800000000000,5000000000000,17800000000000,1,2014,4,2014,3,9,16
15-09-2014,12800000000000,4990000000000,17800000000000,1,2014,4,2014,3,9,15
12/9/2014,12800000000000,4990000000000,17700000000000,1,2014,4,2014,3,9,12
11/9/2014,12800000000000,4990000000000,17700000000000,1,2014,4,2014,3,9,11
10/9/2014,12800000000000,4990000000000,17800000000000,1,2014,4,2014,3,9,10
9/9/2014,12800000000000,5000000000000,17800000000000,1,2014,4,2014,3,9,9
8/9/2014,12800000000000,4990000000000,17800000000000,1,2014,4,2014,3,9,8
5/9/2014,12800000000000,4990000000000,17800000000000,1,2014,4,2014,3,9,5
4/9/2014,12800000000000,4990000000000,17800000000000,1,2014,4,2014,3,9,4
3/9/2014,12700000000000,4990000000000,17700000000000,1,2014,4,2014,3,9,3
2/9/2014,12700000000000,4990000000000,17700000000000,1,2014,4,2014,3,9,2
29-08-2014,12700000000000,5020000000000,17700000000000,1,2014,4,2014,3,8,29
28-08-2014,12700000000000,5020000000000,17700000000000,1,2014,4,2014,3,8,28
27-08-2014,12700000000000,5020000000000,17700000000000,1,2014,4,2014,3,8,27
26-08-2014,12700000000000,5030000000000,17700000000000,1,2014,4,2014,3,8,26
25-08-2014,12700000000000,5020000000000,17700000000000,1,2014,4,2014,3,8,25
22-08-2014,12700000000000,5020000000000,17700000000000,1,2014,4,2014,3,8,22
21-08-2014,12700000000000,5020000000000,17700000000000,1,2014,4,2014,3,8,21
20-08-2014,12700000000000,5020000000000,17700000000000,1,2014,4,2014,3,8,20
19-08-2014,12700000000000,5020000000000,17700000000000,1,2014,4,2014,3,8,19
18-08-2014,12700000000000,5010000000000,17700000000000,1,2014,4,2014,3,8,18
15-08-2014,12700000000000,5010000000000,17700000000000,1,2014,4,2014,3,8,15
14-08-2014,12700000000000,5010000000000,17700000000000,1,2014,4,2014,3,8,14
13-08-2014,12700000000000,5010000000000,17700000000000,1,2014,4,2014,3,8,13
12/8/2014,12700000000000,5020000000000,17700000000000,1,2014,4,2014,3,8,12
11/8/2014,12700000000000,5010000000000,17700000000000,1,2014,4,2014,3,8,11
8/8/2014,12700000000000,5010000000000,17700000000000,1,2014,4,2014,3,8,8
7/8/2014,12700000000000,5010000000000,17700000000000,1,2014,4,2014,3,8,7
6/8/2014,12600000000000,5010000000000,17700000000000,1,2014,4,2014,3,8,6
5/8/2014,12600000000000,5000000000000,17600000000000,1,2014,4,2014,3,8,5
4/8/2014,12600000000000,5000000000000,17600000000000,1,2014,4,2014,3,8,4
1/8/2014,12600000000000,4990000000000,17600000000000,1,2014,4,2014,3,8,1
31-07-2014,12700000000000,5040000000000,17700000000000,1,2014,4,2014,3,7,31
30-07-2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,30
29-07-2014,12600000000000,5040000000000,17600000000000,1,2014,4,2014,3,7,29
28-07-2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,28
25-07-2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,25
24-07-2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,24
23-07-2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,23
22-07-2014,12600000000000,5040000000000,17600000000000,1,2014,4,2014,3,7,22
21-07-2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,21
18-07-2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,18
17-07-2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,17
16-07-2014,12600000000000,5020000000000,17600000000000,1,2014,4,2014,3,7,16
15-07-2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,15
14-07-2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,14
11/7/2014,12600000000000,5020000000000,17600000000000,1,2014,4,2014,3,7,11
10/7/2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,10
9/7/2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,9
8/7/2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,8
7/7/2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,7
3/7/2014,12600000000000,5030000000000,17600000000000,1,2014,4,2014,3,7,3
2/7/2014,12600000000000,5040000000000,17600000000000,1,2014,4,2014,3,7,2
1/7/2014,12600000000000,5040000000000,17600000000000,1,2014,4,2014,3,7,1
30-06-2014,12600000000000,5060000000000,17600000000000,1,2014,3,2014,2,6,30
27-06-2014,12500000000000,4980000000000,17500000000000,1,2014,3,2014,2,6,27
26-06-2014,12500000000000,4980000000000,17500000000000,1,2014,3,2014,2,6,26
25-06-2014,12600000000000,4980000000000,17500000000000,1,2014,3,2014,2,6,25
24-06-2014,12600000000000,4990000000000,17500000000000,1,2014,3,2014,2,6,24
23-06-2014,12600000000000,4980000000000,17500000000000,1,2014,3,2014,2,6,23
20-06-2014,12600000000000,4980000000000,17500000000000,1,2014,3,2014,2,6,20
19-06-2014,12600000000000,4980000000000,17500000000000,1,2014,3,2014,2,6,19
18-06-2014,12600000000000,4980000000000,17600000000000,1,2014,3,2014,2,6,18
17-06-2014,12600000000000,4990000000000,17600000000000,1,2014,3,2014,2,6,17
16-06-2014,12600000000000,4970000000000,17600000000000,1,2014,3,2014,2,6,16
13-06-2014,12600000000000,4970000000000,17500000000000,1,2014,3,2014,2,6,13
12/6/2014,12600000000000,4970000000000,17500000000000,1,2014,3,2014,2,6,12
11/6/2014,12600000000000,4960000000000,17500000000000,1,2014,3,2014,2,6,11
10/6/2014,12600000000000,4970000000000,17600000000000,1,2014,3,2014,2,6,10
9/6/2014,12600000000000,4970000000000,17500000000000,1,2014,3,2014,2,6,9
6/6/2014,12600000000000,4960000000000,17500000000000,1,2014,3,2014,2,6,6
5/6/2014,12600000000000,4960000000000,17500000000000,1,2014,3,2014,2,6,5
4/6/2014,12600000000000,4960000000000,17500000000000,1,2014,3,2014,2,6,4
3/6/2014,12600000000000,4960000000000,17500000000000,1,2014,3,2014,2,6,3
2/6/2014,12600000000000,4970000000000,17500000000000,1,2014,3,2014,2,6,2
30-05-2014,12500000000000,4980000000000,17500000000000,1,2014,3,2014,2,5,30
29-05-2014,12500000000000,4990000000000,17500000000000,1,2014,3,2014,2,5,29
28-05-2014,12500000000000,4990000000000,17500000000000,1,2014,3,2014,2,5,28
27-05-2014,12500000000000,5000000000000,17500000000000,1,2014,3,2014,2,5,27
23-05-2014,12500000000000,5000000000000,17500000000000,1,2014,3,2014,2,5,23
22-05-2014,12500000000000,4990000000000,17500000000000,1,2014,3,2014,2,5,22
21-05-2014,12500000000000,4990000000000,17500000000000,1,2014,3,2014,2,5,21
20-05-2014,12500000000000,5000000000000,17500000000000,1,2014,3,2014,2,5,20
19-05-2014,12500000000000,5000000000000,17500000000000,1,2014,3,2014,2,5,19
16-05-2014,12500000000000,4990000000000,17500000000000,1,2014,3,2014,2,5,16
15-05-2014,12500000000000,4990000000000,17500000000000,1,2014,3,2014,2,5,15
